-0.0327712	1.67416
-0.0337069	1.67382
-0.0346372	1.67348
-0.0355622	1.67312
-0.0364818	1.67276
-0.0373958	1.67238
-0.0383043	1.672
-0.039207	1.67161
-0.0401041	1.67121
-0.0409952	1.6708
-0.0418805	1.67038
-0.0427598	1.66995
-0.0436331	1.66951
-0.0445002	1.66907
-0.0453611	1.66861
-0.0462157	1.66815
-0.0470641	1.66768
-0.047906	1.6672
-0.0487414	1.66672
-0.0495702	1.66622
-0.0503925	1.66572
-0.051208	1.6652
-0.0520168	1.66468
-0.0528188	1.66416
-0.0536139	1.66362
-0.0544021	1.66307
-0.0551833	1.66252
-0.0559573	1.66196
-0.0567243	1.6614
-0.0574841	1.66082
-0.0582365	1.66024
-0.0589817	1.65965
-0.0597195	1.65905
-0.0604499	1.65845
-0.0611728	1.65784
-0.0618882	1.65722
-0.0625959	1.65659
-0.063296	1.65596
-0.0639884	1.65532
-0.0646731	1.65467
-0.0653499	1.65402
-0.0660189	1.65336
-0.0666799	1.65269
-0.067333	1.65202
-0.0679781	1.65134
-0.0686152	1.65065
-0.0692441	1.64996
-0.0698649	1.64926
-0.0704775	1.64856
-0.0710818	1.64784
-0.0716779	1.64713
-0.0722656	1.64641
-0.072845	1.64568
-0.073416	1.64494
-0.0739785	1.6442
-0.0745326	1.64346
-0.0750781	1.64271
-0.0756151	1.64195
-0.0761435	1.64119
-0.0766632	1.64042
-0.0771743	1.63965
-0.0776767	1.63887
-0.0781704	1.63809
-0.0786553	1.63731
-0.0791314	1.63651
-0.0795987	1.63572
-0.0800571	1.63492
-0.0805067	1.63411
-0.0809474	1.6333
-0.0813791	1.63249
-0.0818019	1.63167
-0.0822156	1.63085
-0.0826204	1.63002
-0.0830162	1.62919
-0.0834029	1.62836
-0.0837805	1.62752
-0.0841491	1.62668
-0.0845085	1.62583
-0.0848589	1.62499
-0.0852	1.62413
-0.0855321	1.62328
-0.0858549	1.62242
-0.0861686	1.62156
-0.086473	1.62069
-0.0867683	1.61983
-0.0870543	1.61896
-0.0873311	1.61808
-0.0875986	1.61721
-0.0878569	1.61633
-0.0881059	1.61545
-0.0883456	1.61456
-0.0885761	1.61368
-0.0887973	1.61279
-0.0890092	1.6119
-0.0892118	1.61101
-0.0894051	1.61011
-0.0895892	1.60922
-0.0897639	1.60832
-0.0899294	1.60742
-0.0900855	1.60652
-0.0902324	1.60562
-0.0903699	1.60471
-0.0904982	1.60381
-0.0906172	1.6029
-0.090727	1.602
-0.0908274	1.60109
-0.0909186	1.60018
-0.0910006	1.59927
-0.0910733	1.59836
-0.0911368	1.59745
-0.091191	1.59653
-0.0912361	1.59562
-0.0912719	1.59471
-0.0912986	1.5938
-0.0913161	1.59288
-0.0913244	1.59197
-0.0913236	1.59106
-0.0913137	1.59014
-0.0912947	1.58923
-0.0912666	1.58832
-0.0912294	1.58741
-0.0911831	1.58649
-0.0911279	1.58558
-0.0910636	1.58467
-0.0909904	1.58376
-0.0909082	1.58285
-0.0908171	1.58194
-0.090717	1.58104
-0.0906081	1.58013
-0.0904903	1.57923
-0.0903637	1.57832
-0.0902283	1.57742
-0.0900842	1.57652
-0.0899313	1.57562
-0.0897696	1.57472
-0.0895993	1.57383
-0.0894204	1.57293
-0.0892328	1.57204
-0.0890367	1.57115
-0.088832	1.57026
-0.0886188	1.56937
-0.0883972	1.56849
-0.0881671	1.56761
-0.0879286	1.56673
-0.0876818	1.56585
-0.0874266	1.56498
-0.0871631	1.56411
-0.0868915	1.56324
-0.0866116	1.56237
-0.0863235	1.56151
-0.0860274	1.56065
-0.0857232	1.55979
-0.0854109	1.55894
-0.0850907	1.55809
-0.0847625	1.55724
-0.0844265	1.55639
-0.0840826	1.55555
-0.0837309	1.55472
-0.0833715	1.55388
-0.0830044	1.55305
-0.0826296	1.55223
-0.0822472	1.5514
-0.0818573	1.55059
-0.0814599	1.54977
-0.0810551	1.54896
-0.0806429	1.54815
-0.0802233	1.54735
-0.0797964	1.54655
-0.0793624	1.54576
-0.0789211	1.54497
-0.0784728	1.54419
-0.0780174	1.54341
-0.0775549	1.54263
-0.0770856	1.54186
-0.0766093	1.54109
-0.0761263	1.54033
-0.0756364	1.53958
-0.0751399	1.53882
-0.0746367	1.53808
-0.0741269	1.53734
-0.0736106	1.5366
-0.0730879	1.53587
-0.0725587	1.53514
-0.0720232	1.53442
-0.0714815	1.53371
-0.0709335	1.533
-0.0703794	1.5323
-0.0698192	1.5316
-0.069253	1.53091
-0.0686808	1.53022
-0.0681028	1.52954
-0.067519	1.52886
-0.0669294	1.52819
-0.0663341	1.52753
-0.0657332	1.52687
-0.0651268	1.52622
-0.0645149	1.52558
-0.0638976	1.52494
-0.063275	1.5243
-0.0626471	1.52368
-0.062014	1.52306
-0.0613758	1.52244
-0.0607326	1.52184
-0.0600844	1.52124
-0.0594313	1.52064
-0.0587733	1.52005
-0.0581106	1.51947
-0.0574432	1.5189
-0.0567712	1.51833
-0.0560947	1.51777
-0.0554136	1.51722
-0.0547283	1.51667
-0.0540385	1.51613
-0.0533446	1.51559
-0.0526465	1.51507
-0.0519443	1.51455
-0.0512381	1.51404
-0.0505279	1.51353
-0.0498139	1.51303
-0.0490962	1.51254
-0.0483747	1.51206
-0.0476496	1.51158
-0.0469209	1.51111
-0.0461888	1.51065
-0.0454533	1.5102
-0.0447144	1.50975
-0.0439723	1.50931
-0.0432271	1.50888
-0.0424788	1.50845
-0.0417275	1.50803
-0.0409732	1.50762
-0.0402161	1.50722
-0.0394563	1.50683
-0.0386937	1.50644
-0.0379286	1.50606
-0.0371609	1.50569
-0.0363908	1.50533
-0.0356184	1.50497
-0.0348436	1.50462
-0.0340666	1.50428
-0.0332876	1.50395
-0.0325064	1.50362
-0.0317233	1.50331
-0.0309383	1.503
-0.0301516	1.50269
-0.0293631	1.5024
-0.0285729	1.50212
-0.0277812	1.50184
-0.026988	1.50157
-0.0261934	1.50131
-0.0253975	1.50105
-0.0246003	1.50081
-0.023802	1.50057
-0.0230026	1.50034
-0.0222023	1.50012
-0.021401	1.4999
-0.0205988	1.4997
-0.0197959	1.4995
-0.0189924	1.49931
-0.0181882	1.49913
-0.0173835	1.49895
-0.0165784	1.49879
-0.0157729	1.49863
-0.0149672	1.49848
-0.0141612	1.49834
-0.0133552	1.4982
-0.0125491	1.49808
-0.011743	1.49796
-0.0109371	1.49785
-0.0101314	1.49775
-0.00932596	1.49766
-0.00852088	1.49757
-0.00771624	1.49749
-0.00691212	1.49743
-0.0061086	1.49736
-0.00530575	1.49731
-0.00450366	1.49727
-0.0037024	1.49723
-0.00290204	1.4972
-0.00210268	1.49718
-0.00130437	1.49717
-0.000507211	1.49716
0.000288733	1.49716
0.00108338	1.49717
0.00187666	1.49719
0.0026685	1.49722
0.00345881	1.49725
0.00424752	1.4973
0.00503456	1.49735
0.00581985	1.49741
0.00660332	1.49747
0.00738489	1.49755
0.00816448	1.49763
0.00894204	1.49772
0.00971747	1.49781
0.0104907	1.49792
0.0112617	1.49803
0.0120303	1.49815
0.0127966	1.49828
0.0135603	1.49842
0.0143215	1.49856
0.0150801	1.49871
0.0158359	1.49887
